,targetname,datetime_jd,datetime_str,H,G,x,y,z,vx,vy,vz,lighttime,range,range_rate,delta (Rt)
113,99942 Apophis (2004 MN4),2462240.454861111,A.D. 2029-Apr-13 22:55:00.0000,19.09,0.24,5.110519072044181e-05,0.0002963666566439584,8.812086836467936e-05,0.00375899081390484,0.001432026634566401,0.0009343096507042833,1.809961410381715e-06,0.0003133851035550921,0.002229975382321411,7.393020292834074
114,99942 Apophis (2004 MN4),2462240.458333333,A.D. 2029-Apr-13 23:00:00.0000,19.09,0.24,6.414783639394372e-05,0.0003012883635191394,9.134984778048012e-05,0.003753432504699138,0.001403157355810745,0.0009256386681677979,1.85568057931526e-06,0.0003213011322662622,0.00232830337036014,7.580511383694587
115,99942 Apophis (2004 MN4),2462240.461805556,A.D. 2029-Apr-13 23:05:00.0000,19.09,0.24,7.716981134220962e-05,0.0003061127282895597,9.454931097627052e-05,0.003747110785881363,0.001375949341804237,0.0009173098697932955,1.903291851184036e-06,0.0003295447684451348,0.002418762280264015,7.77553963892386
116,99942 Apophis (2004 MN4),2462240.465277778,A.D. 2029-Apr-13 23:10:00.0000,19.09,0.24,9.016872850369382e-05,0.0003108454254884976,9.772045870163153e-05,0.003740174539199761,0.001350346469170475,0.0009093295061605722,1.952642584821143e-06,0.0003380895830929359,0.002501869161606626,7.977494916589701
117,99942 Apophis (2004 MN4),2462240.46875,A.D. 2029-Apr-13 23:15:00.0000,19.09,0.24,0.0001031426868775343,0.0003154919150496704,0.000100864503557811,0.003732754951216789,0.001326281915887707,0.0009016983510696264,2.003590577456389e-06,0.0003469109545632556,0.002578145606063674,8.18580952020334
118,99942 Apophis (2004 MN4),2462240.472222222,A.D. 2029-Apr-13 23:20:00.0000,19.09,0.24,0.0001160902113345554,0.0003200574117365638,0.0001039826529649813,0.003724966297196436,0.001303681853333155,0.0008944128214155555,2.056004024826203e-06,0.0003559860616552926,0.002648105316243734,8.399957810305839
119,99942 Apophis (2004 MN4),2462240.475694444,A.D. 2029-Apr-13 23:25:00.0000,19.09,0.24,0.0001290101958163403,0.0003245468662407923,0.0001070760957842514,0.003716907104650682,0.001282468446301794,0.0008874659633239965,2.109761267365887e-06,0.0003652938396684063,0.002712245079455986,8.619455012019591
120,99942 Apophis (2004 MN4),2462240.479166667,A.D. 2029-Apr-13 23:30:00.0000,19.09,0.24,0.0001419018510055129,0.0003289649555515211,0.000110145992122912,0.003708661530458019,0.001262562224347897,0.0008808482977935029,2.164750384542685e-06,0.0003748149101630638,0.002771038567160933,8.84385545592879
121,99942 Apophis (2004 MN4),2462240.482638889,A.D. 2029-Apr-13 23:35:00.0000,19.09,0.24,0.0001547646569666635,0.0003333160805884865,0.0001131934658360892,0.00370030082740018,0.001243883904461649,0.0008745485297010914,2.220868688518957e-06,0.0003845314932913367,0.00282493240225717,9.07275045235938
122,99942 Apophis (2004 MN4),2462240.486111111,A.D. 2029-Apr-13 23:40:00.0000,19.09,0.24,0.0001675983208953771,0.0003376043693338432,0.0001162195992665142,0.003691884811897472,0.001226355749760625,0.0008685541304968801,2.27802215742144e-06,0.0003944273096705158,0.002874343992115311,9.30576595245373
123,99942 Apophis (2004 MN4),2462240.489583333,A.D. 2029-Apr-13 23:45:00.0000,19.09,0.24,0.0001804027398807378,0.000341833683995181,0.0001192254298089877,0.003683463273826686,0.001209902545943059,0.0008628518083234585,2.336124839203345e-06,0.000404487477165032,0.002919660696022637,9.542560114252844
124,99942 Apophis (2004 MN4),2462240.493055556,A.D. 2029-Apr-13 23:50:00.0000,19.09,0.24,0.0001931779684045967,0.0003460076310044569,0.0001222119479324602,0.003675077291797755,0.001194452269939092,0.0008574278805551225,2.395098249134845e-06,0.0004146984065651689,0.002961239969293541,9.782820860334793
125,99942 Apophis (2004 MN4),2462240.496527778,A.D. 2029-Apr-13 23:55:00.0000,19.09,0.24,0.0002059241902188161,0.000350129572893257,0.0001251800963485542,0.003666760433938616,0.001179936515817395,0.0008522685636067545,2.454870777502076e-06,0.0004250476990333239,0.002999410196117052,10.026263488695848
126,99942 Apophis (2004 MN4),2462240.5,A.D. 2029-Apr-14 00:00:00.0000,19.09,0.24,0.0002186416941556385,0.0003542026413398807,0.0001281307700614231,0.003658539836109711,0.001166290733097762,0.000847360193878158,2.515377119064606e-06,0.00043552404731763,0.003034471984812214,10.272628381673188
127,99942 Apophis (2004 MN4),2462240.503472222,A.D. 2029-Apr-14 00:05:00.0000,19.09,0.24,0.0002313308535161794,0.0003582297507182692,0.0001310648170866988,0.003650437157521196,0.001153454323050048,0.0008426893922546363,2.576557731459295e-06,0.0004461171419774936,0.003066699752804968,10.521678836598698
128,99942 Apophis (2004 MN4),2462240.506944444,A.D. 2029-Apr-14 00:10:00.0000,19.09,0.24,0.0002439921085236617,0.0003622136118580783,0.0001339830396558218,0.003642469418953817,0.001141370629988295,0.0008382431830046543,2.638358327359797e-06,0.0004568175834537352,0.003096343470529469,10.773199036244119
129,99942 Apophis (2004 MN4),2462240.510416667,A.D. 2029-Apr-14 00:15:00.0000,19.09,0.24,0.0002566259515176658,0.0003661567455992213,0.0001368861957700389,0.003634649731835015,0.00112998685698399,0.0008340090762885661,2.700729402280733e-06,0.0004676168003104183,0.003123630469884602,11.02699216492131
130,99942 Apophis (2004 MN4),2462240.513888889,A.D. 2029-Apr-14 00:20:00.0000,19.09,0.24,0.0002692329145009249,0.000370061495966684,0.0001397750009880011,0.003626987928030896,0.001119253929106013,0.0008299751220029935,2.763625798743768e-06,0.000478506973772544,0.003148767249334133,11.28287867305218
131,99942 Apophis (2004 MN4),2462240.517361111,A.D. 2029-Apr-14 00:25:00.0000,19.09,0.24,0.0002818135587161329,0.0003739300428037738,0.0001426501303602736,0.003619491100773373,0.001109126322026322,0.000826129941330543,2.827006306199272e-06,0.000489480968454634,0.003171941229191299,11.540694684813685
132,99942 Apophis (2004 MN4),2462240.520833333,A.D. 2029-Apr-14 00:30:00.0000,19.09,0.24,0.000294368465958922,0.0003777644137709811,0.0001455122204426519,0.00361216406703798,0.001099561869567326,0.0008224627411871343,2.89083329537721e-06,0.0005005322690505508,0.003193322426546691,11.800290544636015
133,99942 Apophis (2004 MN4),2462240.524305556,A.D. 2029-Apr-14 00:35:00.0000,19.09,0.24,0.000306898231378786,0.0003815664956552945,0.0001483618713353067,0.003605009761168066,0.001090521560356083,0.0008189633157546206,2.955072385271779e-06,0.0005116549226736736,0.003213065031246039,12.061529494110118
134,99942 Apophis (2004 MN4),2462240.527777778,A.D. 2029-Apr-14 00:40:00.0000,19.09,0.24,0.0003194034575396481,0.0003853380449587058,0.0001511996487112063,0.003598029568786082,0.001081969331058457,0.0008156220384429739,3.019692140619497e-06,0.0005228434864768534,0.003231308872973782,12.324286471330016
135,99942 Apophis (2004 MN4),2462240.53125,A.D. 2029-Apr-14 00:45:00.0000,19.09,0.24,0.0003318847495302978,0.0003890806978044806,0.0001540260858012165,0.003591223609173133,0.001073871861574476,0.0008124298469324608,3.084663797745736e-06,0.0005340929801842127,0.003248180775572903,12.588447021880517
136,99942 Apophis (2004 MN4),2462240.534722222,A.D. 2029-Apr-14 00:50:00.0000,19.09,0.24,0.0003443427110185154,0.0003927959790746446,0.0001568416853224285,0.003584590973387094,0.001066198375936324,0.0008093782233665237,3.149961016314912e-06,0.0005453988431080223,0.003263795799610508,12.853906314199383
137,99942 Apophis (2004 MN4),2462240.538194444,A.D. 2029-Apr-14 00:55:00.0000,19.09,0.24,0.0003567779410211791,0.0003964853109360609,0.0001596469213279504,0.003578129924545631,0.001058920451452908,0.0008064591713190113,3.215559655025355e-06,0.0005567568953114721,0.00327825837611441,13.120568249228292
138,99942 Apophis (2004 MN4),2462240.541666667,A.D. 2029-Apr-14 01:00:00.0000,19.09,0.24,0.0003691910313351731,0.0004001500206881657,0.0001624422409747754,0.003571838065854568,0.001052011837678222,0.0008036651907722498,3.28143756894155e-06,0.0005681633025178371,0.003291663337284908,13.388344658019786
139,99942 Apophis (2004 MN4),2462240.545138889,A.D. 2029-Apr-14 01:05:00.0000,19.09,0.24,0.0003815825644952216,0.0004037913480058206,0.0001652280662024948,0.003565712481230203,0.001045448286111289,0.0008009892520549306,3.347574426509651e-06,0.0005796145444276943,0.003304096850462345,13.657154574399977
140,99942 Apophis (2004 MN4),2462240.548611111,A.D. 2029-Apr-14 01:10:00.0000,19.09,0.24,0.0003939531121829486,0.0004074104516117526,0.0001680047953202343,0.00355974985268649,0.001039207391021226,0.0007984247694504061,3.413951544413657e-06,0.0005911073861251582,0.003315637262411074,13.926923580341528
141,99942 Apophis (2004 MN4),2462240.552083333,A.D. 2029-Apr-14 01:15:00.0000,19.09,0.24,0.0004063032340052837,0.0004110084154144737,0.0001707728045030788,0.003553946558063793,0.001033268441427617,0.0007959655750009162,3.48055173850818e-06,0.0006026388522676875,0.003326355861093074,14.1975832148995
142,99942 Apophis (2004 MN4),2462240.555555556,A.D. 2029-Apr-14 01:20:00.0000,19.09,0.24,0.0004186334765826493,0.000414586254151514,0.0001735324491976,0.00354829875215434,0.001027612284010207,0.000793605892888175,3.547359189259501e-06,0.0006142062037879274,0.003336317562031979,14.469070441549947
143,99942 Apophis (2004 MN4),2462240.559027778,A.D. 2029-Apr-14 01:25:00.0000,19.09,0.24,0.0004309443729021059,0.0004181449185691761,0.0001762840654405966,0.003542802433825995,0.001022221196548078,0.0007913403146576089,3.614359320263418e-06,0.0006258069168597265,0.003345581526123753,14.741327164314773
144,99942 Apophis (2004 MN4),2462240.5625,A.D. 2029-Apr-14 01:30:00.0000,19.09,0.24,0.0004432364418531782,0.0004216853002127069,0.0001790279710917152,0.003537453501358783,0.001017078771380128,0.0007891637754682896,3.681538688524532e-06,0.0006374386639005846,0.003354201715205903,15.014299793376482
145,99942 Apophis (2004 MN4),2462240.565972222,A.D. 2029-Apr-14 01:35:00.0000,19.09,0.24,0.0004555101879907879,0.0004252082357621442,0.0001817644669891329,0.003532247797860045,0.001012169808299908,0.0007870715314781119,3.748884885264268e-06,0.0006490992963970934,0.003362227391752569,15.287938852677241
146,99942 Apophis (2004 MN4),2462240.569444444,A.D. 2029-Apr-14 01:40:00.0000,19.09,0.24,0.0004677661013902237,0.0004287145110786661,0.0001844938380250979,0.003527181148358382,0.00100748021628644,0.0007850591384331267,3.816386446284231e-06,0.0006607868293848326,0.003369703567806427,15.56219862199671
147,99942 Apophis (2004 MN4),2462240.572916667,A.D. 2029-Apr-14 01:45:00.0000,19.09,0.24,0.0004800046576425602,0.0004322048648906566,0.0001872163541510944,0.003522249389908207,0.001002996923439363,0.0007831224314811962,3.88403277083818e-06,0.0006724994274014887,0.003376671408577444,15.837036816792263
148,99942 Apophis (2004 MN4),2462240.576388889,A.D. 2029-Apr-14 01:50:00.0000,19.09,0.24,0.0004922263179421132,0.0004356799921864827,0.0001899322713149054,0.00351744839584453,0.0009987077945140977,0.0007812575062103472,3.951814048196824e-06,0.0006842353917719419,0.003383168595225686,16.11241429618516
149,99942 Apophis (2004 MN4),2462240.579861111,A.D. 2029-Apr-14 01:55:00.0000,19.09,0.24,0.0005044315292458129,0.000439140547334893,0.000192641832333483,0.003512774095142218,0.0009946015554582884,0.0007794607008865585,4.019721191104959e-06,0.0006959931490867281,0.003389229651035747,16.388294798858066
150,99942 Apophis (2004 MN4),2462240.583333333,A.D. 2029-Apr-14 02:00:00.0000,19.09,0.24,0.0005166207244937365,0.0004425871469523559,0.0001953452677067391,0.003508222487688945,0.0009906677243888367,0.0007777285798553833,4.087745775441981e-06,0.0007077712407545795,0.003394886234800159,16.664644702407493
151,99942 Apophis (2004 MN4),2462240.586805556,A.D. 2029-Apr-14 02:05:00.0000,19.09,0.24,0.0005287943228780491,0.0004460203725435976,0.0001980427963749859,0.003503789656149173,0.0009868965484710768,0.000776057918058599,4.155879985480007e-06,0.000719568313524163,0.003400167404815403,16.94143280779303
152,99942 Apophis (2004 MN4),2462240.590277778,A.D. 2029-Apr-14 02:10:00.0000,19.09,0.24,0.0005409527301499975,0.0004494407729238282,0.0002007346264253286,0.003499471774995468,0.0009832789462035827,0.0007744456866139398,4.224116564146296e-06,0.0007313831108722844,0.003405099856581406,17.218630139970454
153,99942 Apophis (2004 MN4),2462240.59375,A.D. 2029-Apr-14 02:15:00.0000,19.09,0.24,0.0005530963389344712,0.0004528488664839575,0.0002034209557481742,0.003495265117187115,0.0009798064546424883,0.0007728890394005198,4.292448767848773e-06,0.0007432144651821715,0.003409708136858,17.496209770103377
154,99942 Apophis (2004 MN4),2462240.597222222,A.D. 2029-Apr-14 02:20:00.0000,19.09,0.24,0.0005652255291061233,0.0004562451432127993,0.0002061019726515813,0.003491166058900344,0.0009764711811325342,0.0007713853005900174,4.360870325321656e-06,0.0007550612906178134,0.00341401483677581,17.774146650440574
155,99942 Apophis (2004 MN4),2462240.600694444,A.D. 2029-Apr-14 02:25:00.0000,19.09,0.24,0.0005773406681368033,0.0004596300666268993,0.0002087778564308172,0.003487171082655392,0.0009732657591542552,0.000769931953067789,4.429375400206617e-06,0.0007669225766450909,0.00341804076588755,18.052417466315386
156,99942 Apophis (2004 MN4),2462240.604166667,A.D. 2029-Apr-14 02:30:00.0000,19.09,0.24,0.0005894421114722756,0.0004630040755183732,0.0002114487779014089,0.00348327677912369,0.0009701833079193137,0.000768526627684116,4.497958556918665e-06,0.0007787973821216385,0.003421805109365184,18.331000501279885
157,99942 Apophis (2004 MN4),2462240.607638889,A.D. 2029-Apr-14 02:35:00.0000,19.09,0.24,0.0006015302029083386,0.0004663675855778973,0.0002141148998946391,0.003479479847856895,0.0009672173953825382,0.000767167093280472,4.566614729518972e-06,0.0007906848299073379,0.003425325569997262,18.60987551115192
158,99942 Apophis (2004 MN4),2462240.611111111,A.D. 2029-Apr-14 02:40:00.0000,19.09,0.24,0.0006136052749713287,0.0004697209908915171,0.0002167763777210562,0.003475777097139277,0.0009643620043665338,0.0007658512474369736,4.635339193302341e-06,0.0008025841019448434,0.003428618496582208,18.889023613542403
159,99942 Apophis (2004 MN4),2462240.614583333,A.D. 2029-Apr-14 02:45:00.0000,19.09,0.24,0.0006256676492918497,0.000473064665327553,0.0002194333596019743,0.003472165443133439,0.0009616115015213805,0.0007645771078901185,4.704127538820629e-06,0.0008144944347618762,0.003431699000099723,19.168427182542707
160,99942 Apophis (2004 MN4),2462240.618055556,A.D. 2029-Apr-14 02:50:00.0000,19.09,0.24,0.000637717636977904,0.0004763989638193165,0.000222085987072888,0.003468641908459767,0.000958960608866834,0.000763342804572149,4.772975648136402e-06,0.0008264151153596716,0.003434581058922502,19.448069755374025
161,99942 Apophis (2004 MN4),2462240.621527778,A.D. 2029-Apr-14 02:55:00.0000,19.09,0.24,0.0006497555389874284,0.000479724223545143,0.0002247343953605119,0.003465203620329094,0.0009564043776868372,0.0007621465722267052,4.841879673082955e-06,0.0008383454774488193,0.00343727761419276,19.727935945369616
162,99942 Apophis (2004 MN4),2462240.625,A.D. 2029-Apr-14 03:00:00.0000,19.09,0.24,0.0006617816464663626,0.0004830407650580244,0.0002273787137328435,0.003461847808327884,0.0009539381645692257,0.0007609867435588116,4.910836015341348e-06,0.0008502848979997079,0.003439800656275934,20.008011362697136
163,99942 Apophis (2004 MN4),2462240.628472222,A.D. 2029-Apr-14 03:05:00.0000,19.09,0.24,0.0006737962411303482,0.0004863488932650165,0.0002300190658308967,0.003458571801934719,0.0009515576093964594,0.0007598617428771812,4.979841308175874e-06,0.0008622327940801203,0.003442161303380396,20.28828254211748
164,99942 Apophis (2004 MN4),2462240.631944444,A.D. 2029-Apr-14 03:10:00.0000,19.09,0.24,0.0006857995955864629,0.0004896488984033367,0.0002326555699742657,0.003455373027841871,0.0009492586151207178,0.0007587700801948593,5.04889239966845e-06,0.0008741886199523577,0.003444369872876309,20.56873687590366
165,99942 Apophis (2004 MN4),2462240.635416667,A.D. 2029-Apr-14 03:15:00.0000,19.09,0.24,0.0006977919736720872,0.0004929410569139863,0.0002352883394499412,0.003452249007134572,0.0009470373291624849,0.0007577103457513541,5.117986337325477e-06,0.0008861518644080006,0.003446435946220634,20.84936255191983
166,99942 Apophis (2004 MN4),2462240.638888889,A.D. 2029-Apr-14 03:20:00.0000,19.09,0.24,0.0007097736307774351,0.0004962256322601846,0.0002379174827817621,0.003449197352376284,0.0009448901262924048,0.0007566812049253192,5.187120353919647e-06,0.000898122048316493,0.003448368428043093,21.13014849850219
167,99942 Apophis (2004 MN4),2462240.642361111,A.D. 2029-Apr-14 03:25:00.0000,19.09,0.24,0.000721744814155336,0.0004995028756893329,0.0002405431039831756,0.003446215764638492,0.0009428135928668337,0.0007556813935080025,5.256291854453863e-06,0.0009100987223680158,0.003450175599973208,21.411084331216305
168,99942 Apophis (2004 MN4),2462240.645833333,A.D. 2029-Apr-14 03:30:00.0000,19.09,0.24,0.0007337057632286247,0.0005027730269421294,0.0002431653027935289,0.003443302030506245,0.0009408045123003049,0.0007547097133101329,5.325498404190703e-06,0.0009220814650008525,0.003451865169727307,21.692160306416348
169,99942 Apophis (2004 MN4),2462240.649305556,A.D. 2029-Apr-14 03:35:00.0000,19.09,0.24,0.0007456567098756188,0.0005060363149131112,0.0002457841749007308,0.003440454019085545,0.0009388598516681773,0.0007537650280769688,5.394737717571125e-06,0.0009340698804827224,0.003453444315895917,21.973367275742543
170,99942 Apophis (2004 MN4),2462240.652777778,A.D. 2029-Apr-14 03:40:00.0000,19.09,0.24,0.0007575978787221691,0.0005092929582597885,0.0002483998121496438,0.003437669679032702,0.0009369767493430127,0.0007528462596880703,5.464007648047851e-06,0.0009460635971504851,0.003454919728869351,22.254696646716884
171,99942 Apophis (2004 MN4),2462240.65625,A.D. 2029-Apr-14 03:45:00.0000,19.09,0.24,0.0007695294873890866,0.0005125431660046312,0.0002510123027363646,0.003434947035624037,0.0009351525035777078,0.0007519523846209788,5.533306178648949e-06,0.000958062265776277,0.003456297648193117,22.536140344980716
172,99942 Apophis (2004 MN4),2462240.659722222,A.D. 2029-Apr-14 03:50:00.0000,19.09,0.24,0.0007814517467845917,0.0005157871380309048,0.0002536217313940554,0.003432284187875308,0.0009333845619529687,0.0007510824306571956,5.602631413306496e-06,0.0009700655580661133,0.003457583896842759,22.817690778408664
173,99942 Apophis (2004 MN4),2462240.663194444,A.D. 2029-Apr-14 03:55:00.0000,19.09,0.24,0.0007933648613352059,0.0005190250656111079,0.0002562281795644496,0.003429679305726117,0.0009316705116202841,0.0007502354738145639,5.671981568810185e-06,0.0009820731652667011,0.003458783912511238,23.099340807086378
174,99942 Apophis (2004 MN4),2462240.666666667,A.D. 2029-Apr-14 04:00:00.0000,19.09,0.24,0.0008052690292325807,0.0005222571318688121,0.0002588317255606124,0.00342713062729338,0.000930008070271511,0.0007494106354873803,5.741354967376737e-06,0.0009940847968788705,0.003459902776326639,23.381083712115423
175,99942 Apophis (2004 MN4),2462240.670138889,A.D. 2029-Apr-14 04:05:00.0000,19.09,0.24,0.0008171644426645883,0.0005254835122175492,0.0002614324447197046,0.003424636456201328,0.0009283950777761543,0.0007486070797794715,5.810750029763404e-06,0.001006100179465216,0.003460945239178837,23.662913168171052
176,99942 Apophis (2004 MN4),2462240.673611111,A.D. 2029-Apr-14 04:10:00.0000,19.09,0.24,0.0008290512880384436,0.0005287043747710827,0.0002640304095470894,0.003422195158991885,0.0009268294884314721,0.0007478240110157552,5.880165268891268e-06,0.001018119055546004,0.003461915745884089,23.944823219578176
177,99942 Apophis (2004 MN4),2462240.677083333,A.D. 2029-Apr-14 04:15:00.0000,19.09,0.24,0.0008409297461968544,0.0005319198807281816,0.0002666256898517095,0.003419805162618289,0.0009253093637754667,0.0007470606714191665,5.949599283942625e-06,0.001030141182577169,0.003462818457382078,24.22680825474547
178,99942 Apophis (2004 MN4),2462240.680555556,A.D. 2029-Apr-14 04:20:00.0000,19.09,0.24,0.0008527999926202254,0.0005351301847335666,0.0002692183528739597,0.003417464952023561,0.000923832865917403,0.0007463163389407684,6.019050754861014e-06,0.001042166331998019,0.00346365727113732,24.508862985759624
179,99942 Apophis (2004 MN4),2462240.684027778,A.D. 2029-Apr-14 04:25:00.0000,19.09,0.24,0.0008646621976318509,0.0005383354352089077,0.0002718084634067068,0.003415173067804494,0.0009223982513442088,0.0007455903252317584,6.088518437274911e-06,0.001054194288352304,0.003464435839919747,24.790982427275868
180,99942 Apophis (2004 MN4),2462240.6875,A.D. 2029-Apr-14 04:30:00.0000,19.09,0.24,0.0008765165265652565,0.000541535774697802,0.0002743960839073678,0.003412928103962088,0.0009210038651656979,0.0007448819737476349,6.158001157740686e-06,0.001066224848464558,0.003465157589052686,25.07316187751952
181,99942 Apophis (2004 MN4),2462240.690972222,A.D. 2029-Apr-14 04:35:00.0000,19.09,0.24,0.0008883631399775599,0.0005447313401237692,0.0002769812746071798,0.003410728705735192,0.00091964813576215,0.0007441906579735709,6.227497809377448e-06,0.001078257820684295,0.003465825732382989,25.355396901163857
182,99942 Apophis (2004 MN4),2462240.694444444,A.D. 2029-Apr-14 04:40:00.0000,19.09,0.24,0.0009002021938014725,0.0005479222630969339,0.0002795640936115735,0.003408573567519765,0.0009183295698052032,0.0007435157797641412,6.297007347745872e-06,0.001090293024172452,0.003466443286928135,25.637683313380773
183,99942 Apophis (2004 MN4),2462240.697916667,A.D. 2029-Apr-14 04:45:00.0000,19.09,0.24,0.0009120338395196137,0.0005511086701719205,0.0002821445969959424,0.003406461430869567,0.0009170467476212858,0.0007428567677878831,6.366528787055256e-06,0.001102330288244659,0.003467013086429394,25.920017163422354
184,99942 Apophis (2004 MN4),2462240.701388889,A.D. 2029-Apr-14 04:50:00.0000,19.09,0.24,0.000923858224323685,0.0005542906830949657,0.0002847228388964504,0.003404391082577478,0.0009157983188719063,0.0007422130760697614,6.436061196606755e-06,0.001114369451755409,0.003467537793858088,26.202394721486087
185,99942 Apophis (2004 MN4),2462240.704861111,A.D. 2029-Apr-14 04:55:00.0000,19.09,0.24,0.0009356754912692605,0.0005574684190385798,0.0002872988715954085,0.003402361352835238,0.000914582998526461,0.0007415841826245794,6.505603697493056e-06,0.001126410362526615,0.00346801991297067,26.484812464641912
186,99942 Apophis (2004 MN4),2462240.708333333,A.D. 2029-Apr-14 05:00:00.0000,19.09,0.24,0.0009474857794224103,0.0005606419908211819,0.0002898727456024189,0.003400371113469392,0.0009133995631054768,0.000740969588174954,6.575155459507924e-06,0.001138452876812525,0.003468461798992901,26.76726706557387
187,99942 Apophis (2004 MN4),2462240.711805556,A.D. 2029-Apr-14 05:05:00.0000,19.09,0.24,0.0009592892240017417,0.0005638115071145242,0.0002924445097313933,0.003398419276250965,0.0009122468471738616,0.0007403688149479751,6.644715698270077e-06,0.001150496858801731,0.00346886566850554,27.04975538014898
188,99942 Apophis (2004 MN4),2462240.715277778,A.D. 2029-Apr-14 05:10:00.0000,19.09,0.24,0.0009710859565190458,0.0005669770726331795,0.0002950142111731353,0.003396504791276424,0.0009111237400654869,0.0007397814055450155,6.714283672540932e-06,0.001162542180152749,0.003469233608603006,27.33227443686252
189,99942 Apophis (2004 MN4),2462240.71875,A.D. 2029-Apr-14 05:15:00.0000,19.09,0.24,0.0009828761048916554,0.0005701387883460332,0.0002975818955632133,0.003394626645418092,0.0009100291828225383,0.0007392069218801619,6.78385868170085e-06,0.00117458871955705,0.003469567585347938,27.614821427456075
190,99942 Apophis (2004 MN4),2462240.722222222,A.D. 2029-Apr-14 05:20:00.0000,19.09,0.24,0.0009946597935932518,0.0005732967516105959,0.0003001476070488522,0.00339278386083957,0.0009089621653325699,0.0007386449441814063,6.853440063414878e-06,0.001186636362334891,0.003469869451669518,27.89739369636279
191,99942 Apophis (2004 MN4),2462240.725694444,A.D. 2029-Apr-14 05:25:00.0000,19.09,0.24,0.001006437143757656,0.0005764510563641849,0.0003027113883502774,0.003390975493576356,0.0009079217236504599,0.0007380950700518748,6.923027191432715e-06,0.001198685000054395,0.003470140954631645,28.17998873343636
192,99942 Apophis (2004 MN4),2462240.729166667,A.D. 2029-Apr-14 05:30:00.0000,19.09,0.24,0.001018208273298559,0.0005796017932741078,0.0003052732808190148,0.003389200632176931,0.0009069069374911178,0.0007375569135859764,6.992619473539299e-06,0.001210734530176702,0.003470383742207924,28.462604163865425
193,99942 Apophis (2004 MN4),2462240.732638889,A.D. 2029-Apr-14 05:35:00.0000,19.09,0.24,0.001029973297017892,0.0005827490498843937,0.0003078333244942423,0.003387458396402992,0.0009059169278803599,0.0007370301045370891,7.062216349619283e-06,0.001222784855720845,0.003470599369568432,28.7452377423098
194,99942 Apophis (2004 MN4),2462240.736111111,A.D. 2029-Apr-14 05:40:00.0000,19.09,0.24,0.001041732326714804,0.0005858929107556097,0.000310391558155461,0.003385747935985934,0.0009049508549536704,0.0007365142875334908,7.131817289868909e-06,0.001234835884954149,0.003470789304924093,29.02788734445674
195,99942 Apophis (2004 MN4),2462240.739583333,A.D. 2029-Apr-14 05:45:00.0000,19.09,0.24,0.001053485471286458,0.0005890334575969726,0.0003129480193732954,0.003384068429437353,0.0009040079158916781,0.0007360091213392256,7.201421793102036e-06,0.001246887531098921,0.003470954934960033,29.31055096092264
196,99942 Apophis (2004 MN4),2462240.743055556,A.D. 2029-Apr-14 05:50:00.0000,19.09,0.24,0.001065232836824656,0.0005921707693918597,0.0003155027445565889,0.003382419082911306,0.0009030873429830682,0.0007355142781569613,7.271029385159741e-06,0.001258939712057091,0.003471097569891183,29.5932266904511
197,99942 Apophis (2004 MN4),2462240.746527778,A.D. 2029-Apr-14 05:55:00.0000,19.09,0.24,0.001076974526717435,0.0005953049225091528,0.0003180557689991259,0.003380799129116058,0.0009021884018062078,0.0007350294429701301,7.340639617443131e-06,0.001270992350156167,0.003471218448176463,29.875912734283766
198,99942 Apophis (2004 MN4),2462240.75,A.D. 2029-Apr-14 06:00:00.0000,19.09,0.24,0.001088710641718201,0.0005984359908434618,0.000320607126920971,0.003379207826273255,0.0009013103895213734,0.0007345543129220815,7.41025206548682e-06,0.001283045371902246,0.003471318740881242,30.158607390765674
199,99942 Apophis (2004 MN4),2462240.753472222,A.D. 2029-Apr-14 06:05:00.0000,19.09,0.24,0.001100441280061867,0.0006015640458812493,0.0003231568515118081,0.003377644457121667,0.0009004526332650143,0.0007340885967289157,7.479866327685171e-06,0.001295098707759468,0.003471399555797245,30.441309049246975
